Wall time,Step,Value
1714747004.6857924,16384,-56.3563346862793
1714747125.2047753,32768,-53.858665466308594
1714747246.873682,49152,-51.61524200439453
1714747369.2728283,65536,-54.31977081298828
1714747492.0609007,81920,-51.77751922607422
1714747613.455043,98304,-55.27010726928711
1714747735.566997,114688,-51.80964660644531
1714747858.1745849,131072,-57.56111145019531
1714747979.6008325,147456,-52.000736236572266
1714748102.65893,163840,30.590648651123047
1714748223.6654932,180224,-51.06950378417969
1714748346.235493,196608,-51.40041732788086
1714748467.0492127,212992,-52.155426025390625
1714748590.4489644,229376,-56.334896087646484
1714748713.5501995,245760,30.897890090942383
1714748834.2953737,262144,31.8165225982666
1714748956.046347,278528,-51.99657440185547
1714749077.076386,294912,30.274932861328125
1714749199.5098548,311296,-50.653507232666016
1714749320.9914308,327680,33.27621078491211
1714749441.6110733,344064,31.790203094482422
1714749564.0569382,360448,-56.53293228149414
1714749687.2831814,376832,33.88288879394531
1714749811.217343,393216,-52.21961212158203
1714749934.932602,409600,31.231250762939453
1714750057.9497683,425984,-54.97615051269531
1714750181.0808306,442368,34.047359466552734
1714750304.8114684,458752,32.07278823852539
1714750427.6459372,475136,32.06593704223633
1714750549.3192208,491520,32.178497314453125
1714750673.1614997,507904,32.07224655151367
1714750794.4172084,524288,-52.950801849365234
1714750916.394631,540672,32.10698699951172
1714751039.1039946,557056,32.780948638916016
1714751161.8537881,573440,32.129608154296875
1714751284.5717523,589824,32.25944137573242
1714751407.0256054,606208,32.33058547973633
1714751528.4064715,622592,32.36525344848633
1714751651.6254199,638976,32.71596145629883
1714751775.010303,655360,32.10932540893555
1714751897.0619836,671744,31.383041381835938
1714752023.4647892,688128,31.9739933013916
1714752146.6495755,704512,32.60283279418945
1714752268.4263525,720896,31.61141014099121
1714752391.501966,737280,-55.339576721191406
1714752514.1312137,753664,34.175071716308594
1714752636.2686143,770048,-56.039390563964844
1714752759.2029967,786432,32.092857360839844
1714752883.0033274,802816,34.29591751098633
1714753004.834845,819200,32.37971115112305
1714753127.772129,835584,34.235389709472656
1714753249.035904,851968,32.8780403137207
1714753371.392059,868352,32.87877655029297
1714753493.2398047,884736,32.38916778564453
1714753616.0233874,901120,34.32972717285156
1714753737.4606187,917504,32.300262451171875
1714753860.380775,933888,31.835697174072266
1714753983.4341218,950272,-52.7644157409668
1714754106.3774793,966656,32.49623107910156
1714754227.577321,983040,32.500492095947266
1714754349.1991062,999424,33.9441032409668
1714754472.629525,1015808,32.43739318847656
