#{"t_start": 1683792320.6961782, "env_id": "WaypointPlanner-v0"}
r,l,t--3358.2338,6001,1371.632033
-5670.75869,6001,2365.943947
-653.518407,1977,2707.782941
-408.784404,986,2826.355124
-4715.74323,6001,3611.711909
-5080.696421,6001,4952.541538
-410.397303,677,5159.170219
-5179.599895,6001,6445.574891
-4145.771791,6001,7503.809621
-438.081333,1198,7827.93625
-6449.521008,6001,8902.924834
-809.973525,2391,9446.372177
-522.612363,1995,9795.162591-53-4886.907664,6001,10607.267097
-437.533979,910,10840.2292-6718-6594.898007,6001,11680.705578
-1075.476502,2042,12058.5673-6569-6276.278892,6001,12784.5624-573--7021.149742,6001,13733.6409-5254-5724.355319,6001,14580.8190-3394-4545.62908,6001,15537.64668-525-4644.471477,6001,16387.31936-48-3506.809149,6001,17232.84373-430-3823.852942,6001,18031.2129-6407-5452.204696,6001,19307.17-4006-3923.008715,6001,20936.041635
-742.851487,2335,21620.418364
-376.659423,1159,21895.070055
-768.973023,2134,22538.2104-221-2610.970486,3546,23514.92930-339-3499.285887,6001,25075.96604-530-5519.96757,6001,26299.9027-3474-3230.355262,6001,27540.2840-6168-6015.096601,6001,28862.372323
-383.085707,1379,29201.622-4482.-4499.043268,6001,30637.231-6210.444391,6001,31434.370098
-973.869958,1660,31890.767014
-2969.929293,6001,33504.27391
-2813.699276,6001,35356.159586
-3544.320946,6001,37056.298322
-720.585683,1924,37652.084694
-1056.53722,2522,38445.893487
-415.370256,580,38636.24029
-651.515464,2021,39257.136314
-1270.741741,2244,39965.242539
-917.780921,2157,40666.155859
-3474.576745,6001,42402.301235
-962.968093,1854,42891.948253
-2891.840225-2791.468376,6001,445-1013.272074-1099.623173,2504,45-951.061647,2-1009.253986,2226,4-3360.201162,6-3389.833624,6001,4-536.59858,886-520.673052,882,-957.543242,177-1042.170008,1777-2837.636029,6001,49656.754867
-3769.276407,6001,51347.975049
-4055.241319,6001,52978.664449
-610.377901,900,53235.273654
-2966.268546,524-3321.352245,6001-1074.751224,228-1082.468069,2193-3736.774989,6001,56903.066388
-1174.751349,2276,57428.910111
-517.128688,1114,57747.109823
-919.8607,946,57982.614958
-3300.15973,6001,59495.581114
-952.748144,1892,60073.071191
-2436.794664,2346,60729.89861
-5482.731333,6001,62428.371857
-3672.912469,6001,64206.987571
-3374.614115,6001,66128.168842
-809.850259,1049,66401.760147
-3882.746335,6001,68096.936536
-2417.318619,4614,69451.439889
-1908.399894,3829,70530.066466
-1261.790857,2299,71192.182025
-1342.692263,2305,71926.375486
-2150.73335,3358,72935.798663
-1728.760602,3083,73866.475284
-878.183437,1597,74342.463605
-3349.596574,6001,76000.520178
-5099.315595,6001,77844.11987
-3207.944196,4162,79399.435678
-407.320591,960,79779.855206
-2932.206822,4905,81357.680909
-1589.291944,2258,82244.456617
-3341.390296,6001,84219.324446
-816.390386,1638,84687.92716
-3176.903444,5085,86266.796249
-903.397536,1674,86699.666219
-949.509932,1970,87264.775393
-989.638454,1899,87729.418657
-752.985742,1355,88084.405899
-3958.042131,5487,89739.947603
-748.383458,913,90018.227087
-2091.072906,3590,91120.056527
-550.559538,1189,91473.90449
-1421.567146,2404,92186.809544
-2096.055179,3311,93210.643495
-701.519977,1227,93585.523555
-1225.655226,2303,94320.364755
-2238.304402,4221,95585.464679
-1971.344879,3024,96508.065575
-3283.356918,5510,98132.08253
-1239.565182,2307,98827.389488
-506.901002,804,99021.962312
-1775.340189,4547,100358.532508
-1064.570313,1330,100721.221304
-903.600909,1522,101177.101122
-3487.119274,6001,102941.882327
-519.213552,1312,103315.614808
-2017.402268,5158,104802.149698
-584.608885,1191,105148.381596
-2922.390161,5701,106848.410866
-3514.880933,6001,108598.107618
-2896.676214,3596,109658.223094
-2358.448925,5181,111176.313377
-3107.84357,5280,112807.217322
-2767.519523,3825,114002.512388
-2779.262131,3966,115244.157546
-947.356616,1822,115785.610827
-3466.802492,5140,117358.058373
-2163.744218,3508,118425.233582
-1880.611055,2321,119146.570783
-3022.366525,6001,121100.820127
-1319.76405,2272,121866.268819
-1902.935789,2961,122785.666145
-976.034887,2006,123422.799661
-607.894887,707,123649.232656
-3217.118951,5207,125327.646588
-525.818045,1022,125668.390899
-1644.169807,2987,126574.985078
-1598.773792,2128,127323.19578
-2867.332613,4888,128873.776325
-2068.158114,3375,130031.38092
-824.237662,1329,130428.491178
-2887.702994,6001,132230.42764
-1988.023591,3320,133204.379166
-1281.640473,2381,133925.854887
-1215.130539,2050,134587.262032
-3895.670204,6001,136589.610821
-2771.955511,3275,137599.415783
-1414.449641,2691,138312.323374
-1568.431105,2197,138918.564333
-1051.747141,1602,139369.521117
-1055.218113,2458,140068.729918
-3345.068074,6001,141795.445858
-1339.219602,3520,142851.852396
-1357.308022,2352,143532.027617
-663.812366,1161,143823.699919
-2278.583059,6001,145479.294198
-1482.622388,2173,146088.22383
-3556.329489,6001,147901.220575
-2054.499293,2432,148660.425694
-1889.134593,2935,149597.743246
-2570.202017,4195,150967.425125
-814.959502,1476,151423.696625
-529.882132,1203,151728.483415
-751.099648,2481,152447.301418
-1267.220732,1968,153026.123472
-1868.877134,4617,154437.296931
-1051.212046,1574,154924.141414
-2740.821782,6001,156843.717037
-2217.953447,5609,158658.368552
-2241.745949,2804,159590.627717
-2629.57403,4391,161000.325652
-959.997829,2031,161667.955565
-887.582722,891,161906.742087
-727.971153,1607,162436.005019
-2350.693816,5382,164064.05927
-3981.640444,6001,165721.023354
-2975.922529,4905,167177.083509
-1309.549699,2422,167930.56357
