Wall time,Step,Value
1714746144.2779558,16384,-57.08436584472656
1714746267.3509614,32768,-56.86910629272461
1714746388.2221322,49152,-53.88340377807617
1714746508.3419416,65536,-53.2379264831543
1714746629.163726,81920,-54.3946418762207
1714746750.0355434,98304,30.624473571777344
1714746870.0217063,114688,31.1223087310791
