#{"t_start": 1682356282.1777866, "env_id": "WaypointPlanner-v0"}
r,l,t0.0,1472,228.530265
0.0,6001,914.57971
0.0.0,1501,1169.8643390.0.0,1230,1379.9160650.0.0,6001,2299.0723170.0,1762,2675.900358
0.0,6001,4143.288823
0.0,6001,4965.290121
0.0,922,5162.56995
0.0,668,5287.91796
0.0,1362,5548.947791
0.0,6001,6243.71253
0.0,959,6426.524896
0.0,6001,7157.758046
0.0,2309,7754.759338
0.0,898,7941.3378
0.0,1059,8220.361145
0.0,1942,8701.004352
0.0,1168,8942.526668
0.0,4562,9869.451173
0.0,3298,10394.761574
0.0,6001,11115.873962
0.0,6001,11988.913572
0.0,1498,12221.021837
0.0,6001,13032.664332
0.0,70.0,779,13141.91680.0,60.0,6001,14121.16260.0,635,14280.505281
0.0,1265,14533.617231
0.0,2246,14923.841903
0.0,6001,15816.110057
0.0,1060,15976.20182
0.0,773,16105.391221
0.0,6001,17159.640409
0.0,6001,18160.088395
0.0.0,4842,19060.7434390.0.0,777,19226.1304250.0.0,1368,19530.7584570.0.0,1239,19849.5973830.0.0,1310,20129.2249460.0.0,3355,20773.1425130.0.0,1352,20990.4159410.0.0,6001,22031.4139180.0.0,1992,22531.1291970.0,2624,23007.936025
0.0,3998,23905.88007100.0,6001,25311.643229
0.0,1237,25602.651849
0.0,671,25705.621103
0.0,1940,26095.7534200.0,6001,26793.93271300.0,6001,27700.450391
0.0,684,27844.410792
0.0,1018,28064.330930.0.0,6001,29493.730696
0.0,1693,29847.8683750.00.0,6001,30720.6395130.00.0,6001,31705.873139
0.0,1289,31913.535815
0.0,872,32074.8165910.00.0,6001,33453.116043
0.0,1413,33814.0435260.00.0,4172,34647.876808
0.0,2783,35237.6465870.00.0,6001,36588.917394
0.0,2837,37154.0081220.00.0,6001,38210.933549
0.0,923,38392.744759
0.0,1310,38620.395367
0.0,1267,38835.798044
